,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,95,22190,3325.0,1750.0,False,,553.0,0
1,111,21309,3307.5,1680.0,False,,554.0,0
2,427,22189,3307.5,1750.0,False,,553.0,0
3,431,23069,3307.5,1820.0,True,27.0,552.0,0
4,435,23949,3307.5,1890.0,False,,551.0,0
5,439,24610,3325.0,1942.5,False,,550.0,0
6,443,22850,3325.0,1802.5,False,,552.0,0
7,447,23730,3325.0,1872.5,False,,551.0,0
8,535,21530,3325.0,1697.5,False,,554.0,0
9,547,24389,3307.5,1925.0,False,,550.0,0
10,551,23509,3307.5,1855.0,False,,551.0,0
11,559,22409,3307.5,1767.5,False,,553.0,0
12,595,23729,3307.5,1872.5,False,,551.0,0
13,599,22849,3307.5,1802.5,False,,552.0,0
14,603,24390,3325.0,1925.0,False,,550.0,0
15,731,24609,3307.5,1942.5,False,,550.0,0
