,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,0,17415,612.5,1382.5,True,7.0,1261.0,560
1,2,16283,52.5,1295.0,False,,1259.0,560
2,26,17194,595.0,1365.0,False,,1261.0,560
3,52,16284,70.0,1295.0,False,,1259.0,560
4,112,17188,490.0,1365.0,False,,1263.0,560
5,122,17198,665.0,1365.0,False,,1260.0,560
6,250,17411,542.5,1382.5,False,,1262.0,560
7,418,17408,490.0,1382.5,False,,1263.0,560
8,594,17414,595.0,1382.5,False,,1261.0,560
9,598,17187,472.5,1365.0,False,,1263.0,560
10,622,17418,665.0,1382.5,False,,1260.0,560
11,626,17191,542.5,1365.0,False,,1262.0,560
12,766,17195,612.5,1365.0,False,,1261.0,560
