,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,1,15799,3132.5,1242.5,False,,422.0,1023
1,3,15587,3272.5,1225.0,False,,424.0,1023
2,5,15576,3080.0,1225.0,False,,421.0,1023
3,7,15579,3132.5,1225.0,True,24.0,422.0,1023
4,11,15583,3202.5,1225.0,False,,423.0,1023
5,15,15806,3255.0,1242.5,False,,424.0,1023
6,23,15802,3185.0,1242.5,False,,423.0,1023
7,27,15797,3097.5,1242.5,False,,421.0,1023
8,31,15582,3185.0,1225.0,False,,423.0,1023
9,35,15586,3255.0,1225.0,False,,424.0,1023
10,37,15580,3150.0,1225.0,False,,422.0,1023
11,41,15807,3272.5,1242.5,False,,424.0,1023
12,43,14737,3797.5,1155.0,False,,420.0,1023
13,47,14958,3815.0,1172.5,False,,420.0,1023
14,57,14957,3797.5,1172.5,False,,420.0,1023
15,105,14738,3815.0,1155.0,False,,420.0,1023
16,107,15803,3202.5,1242.5,False,,423.0,1023
17,243,15800,3150.0,1242.5,False,,422.0,1023
