,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,622,20529,1207.5,1627.5,False,,1482.0,695
1,642,21409,1207.5,1697.5,False,,1481.0,695
2,646,21189,1207.5,1680.0,False,,1481.0,695
3,674,23609,1207.5,1872.5,False,,1478.0,695
4,678,22729,1207.5,1802.5,False,,1479.0,695
5,686,20528,1190.0,1627.5,False,,1482.0,695
6,690,22948,1190.0,1820.0,False,,1479.0,695
7,694,22068,1190.0,1750.0,False,,1480.0,695
8,750,20748,1190.0,1645.0,False,,1482.0,695
9,774,22728,1190.0,1802.5,False,,1479.0,695
10,778,23608,1190.0,1872.5,False,,1478.0,695
11,818,22069,1207.5,1750.0,True,14.0,1480.0,695
12,858,22288,1190.0,1767.5,False,,1480.0,695
13,862,22949,1207.5,1820.0,False,,1479.0,695
14,866,21408,1190.0,1697.5,False,,1481.0,695
