,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,389,5019,3132.5,385.0,True,21.0,233.0,1023
1,393,6990,2975.0,542.5,False,,206.0,1023
2,397,4799,3132.5,367.5,False,,233.0,1023
3,593,4798,3115.0,367.5,False,,233.0,1023
4,613,7210,2975.0,560.0,False,,206.0,1023
5,665,6991,2992.5,542.5,False,,206.0,1023
6,693,7211,2992.5,560.0,False,,206.0,1023
7,757,5018,3115.0,385.0,False,,233.0,1023
8,857,4079,2082.5,315.0,False,,29.0,1023
9,899,12443,2152.5,980.0,False,,35.0,1023
10,912,12444,2170.0,980.0,False,,35.0,1023
11,917,4078,2065.0,315.0,False,,29.0,1023
12,928,1879,2082.5,140.0,False,,32.0,1023
13,945,1658,2065.0,122.5,False,,32.0,1023
14,947,12224,2170.0,962.5,False,,35.0,1023
15,949,1659,2082.5,122.5,False,,32.0,1023
16,980,1878,2065.0,140.0,False,,32.0,1023
17,1009,12223,2152.5,962.5,False,,35.0,1023
