,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,231,22654,3745.0,1785.0,False,,503.0,0
1,243,23317,3797.5,1837.5,False,,507.0,0
2,247,23313,3727.5,1837.5,False,,506.0,0
3,259,22874,3745.0,1802.5,False,,503.0,0
4,263,22878,3815.0,1802.5,False,,504.0,0
5,339,22658,3815.0,1785.0,False,,504.0,0
6,367,23318,3815.0,1837.5,False,,507.0,0
7,379,23537,3797.5,1855.0,False,,507.0,0
8,383,22657,3797.5,1785.0,False,,504.0,0
9,419,23530,3675.0,1855.0,False,,505.0,0
10,431,23311,3692.5,1837.5,True,27.0,505.0,0
11,443,22873,3727.5,1802.5,False,,503.0,0
12,447,23534,3745.0,1855.0,False,,506.0,0
13,471,22877,3797.5,1802.5,False,,504.0,0
14,475,23310,3675.0,1837.5,False,,505.0,0
15,487,22653,3727.5,1785.0,False,,503.0,0
16,491,23533,3727.5,1855.0,False,,506.0,0
17,503,23314,3745.0,1837.5,False,,506.0,0
