,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,520,1810,875.0,140.0,False,,1027.0,375
1,628,4010,875.0,315.0,False,,1024.0,375
2,632,4671,892.5,367.5,False,,1023.0,375
3,636,3130,875.0,245.0,True,2.0,1025.0,375
4,640,2470,875.0,192.5,False,,1026.0,375
5,728,4670,875.0,367.5,False,,1023.0,375
6,732,1591,892.5,122.5,False,,1027.0,375
7,736,1590,875.0,122.5,False,,1027.0,375
8,740,3791,892.5,297.5,False,,1024.0,375
9,772,4011,892.5,315.0,False,,1024.0,375
10,780,3131,892.5,245.0,False,,1025.0,375
