,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,645,13133,2677.5,1032.5,False,,136.0,767
1,685,4983,2502.5,385.0,False,,113.0,767
2,769,1913,2677.5,140.0,False,,151.0,767
3,797,1912,2660.0,140.0,False,,151.0,767
4,809,4762,2485.0,367.5,False,,113.0,767
5,835,13132,2660.0,1032.5,False,,136.0,767
6,845,1692,2660.0,122.5,False,,151.0,767
7,861,1017,2397.5,70.0,True,18.0,101.0,767
8,865,4763,2502.5,367.5,False,,113.0,767
9,889,1027,2572.5,70.0,False,,135.0,767
10,985,1028,2590.0,70.0,False,,135.0,767
11,1017,1693,2677.5,122.5,False,,151.0,767
