,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,133,4159,3482.5,315.0,False,,280.0,1023
1,145,1736,3430.0,122.5,False,,278.0,1023
2,173,2616,3430.0,192.5,False,,277.0,1023
3,193,3500,3500.0,262.5,False,,281.0,1023
4,205,3719,3482.5,280.0,False,,281.0,1023
5,265,3498,3465.0,262.5,False,,281.0,1023
6,281,2837,3447.5,210.0,False,,277.0,1023
7,309,1957,3447.5,140.0,False,,278.0,1023
8,325,1077,3447.5,70.0,False,,279.0,1023
9,393,1296,3430.0,87.5,True,21.0,279.0,1023
10,397,1297,3447.5,87.5,False,,279.0,1023
11,401,4379,3482.5,332.5,False,,280.0,1023
12,405,3279,3482.5,245.0,False,,281.0,1023
13,409,3499,3482.5,262.5,False,,281.0,1023
14,413,4160,3500.0,315.0,False,,280.0,1023
15,489,2176,3430.0,157.5,False,,278.0,1023
16,525,3939,3482.5,297.5,False,,280.0,1023
17,597,1955,3412.5,140.0,False,,278.0,1023
18,637,2617,3447.5,192.5,False,,277.0,1023
19,757,2836,3430.0,210.0,False,,277.0,1023
20,761,1076,3430.0,70.0,False,,279.0,1023
21,765,1956,3430.0,140.0,False,,278.0,1023
