,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,135,24408,3640.0,1925.0,False,,520.0,252
1,139,24404,3570.0,1925.0,False,,523.0,252
2,263,24627,3622.5,1942.5,False,,520.0,252
3,275,25065,3587.5,1977.5,False,,522.0,252
4,291,25945,3587.5,2047.5,False,,521.0,252
5,347,25944,3570.0,2047.5,False,,521.0,252
6,359,26163,3552.5,2065.0,False,,524.0,252
7,431,25942,3535.0,2047.5,False,,524.0,252
8,439,24405,3587.5,1925.0,False,,523.0,252
9,443,25285,3587.5,1995.0,False,,522.0,252
10,447,26165,3587.5,2065.0,False,,521.0,252
11,467,24628,3640.0,1942.5,False,,520.0,252
12,535,24624,3570.0,1942.5,False,,523.0,252
13,559,25284,3570.0,1995.0,False,,522.0,252
14,587,25505,3587.5,2012.5,True,28.0,522.0,252
15,591,24625,3587.5,1942.5,False,,523.0,252
16,599,25943,3552.5,2047.5,False,,524.0,252
17,611,26162,3535.0,2065.0,False,,524.0,252
