,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,89,12481,2817.5,980.0,False,,171.0,703
1,245,12262,2835.0,962.5,True,23.0,171.0,703
2,645,1033,2677.5,70.0,False,,152.0,703
3,741,12482,2835.0,980.0,False,,171.0,703
4,805,6298,2415.0,490.0,False,,94.0,703
5,813,12261,2817.5,962.5,False,,171.0,703
6,833,6297,2397.5,490.0,False,,94.0,703
7,837,4758,2415.0,367.5,False,,96.0,703
8,865,4757,2397.5,367.5,False,,96.0,703
9,881,4978,2415.0,385.0,False,,96.0,703
10,889,1013,2327.5,70.0,False,,84.0,703
11,1013,1032,2660.0,70.0,False,,152.0,703
