,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,95,19315,3062.5,1522.5,False,,595.0,252
1,203,20855,3062.5,1645.0,False,,593.0,252
2,207,20194,3045.0,1592.5,False,,594.0,252
3,219,19975,3062.5,1575.0,False,,594.0,252
4,235,19314,3045.0,1522.5,False,,595.0,252
5,247,19095,3062.5,1505.0,False,,595.0,252
6,551,20634,3045.0,1627.5,False,,593.0,252
7,595,20635,3062.5,1627.5,True,28.0,593.0,252
8,631,22175,3062.5,1750.0,False,,591.0,252
9,635,21514,3045.0,1697.5,False,,592.0,252
10,647,21295,3062.5,1680.0,False,,592.0,252
11,667,19094,3045.0,1505.0,False,,595.0,252
12,723,22395,3062.5,1767.5,False,,591.0,252
13,731,21515,3062.5,1697.5,False,,592.0,252
14,747,21294,3045.0,1680.0,False,,592.0,252
15,751,22174,3045.0,1750.0,False,,591.0,252
16,783,22394,3045.0,1767.5,False,,591.0,252
17,791,19974,3045.0,1575.0,False,,594.0,252
18,823,20854,3045.0,1645.0,False,,593.0,252
