,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,653,14668,2590.0,1155.0,False,,693.0,156
1,667,25223,2502.5,1995.0,False,,696.0,156
2,685,13788,2590.0,1085.0,False,,694.0,156
3,745,15328,2590.0,1207.5,False,,692.0,156
4,749,13787,2572.5,1085.0,False,,694.0,156
5,769,14007,2572.5,1102.5,True,19.0,694.0,156
6,795,15327,2572.5,1207.5,False,,692.0,156
7,827,25882,2485.0,2047.5,False,,695.0,156
8,831,25442,2485.0,2012.5,False,,696.0,156
9,835,14667,2572.5,1155.0,False,,693.0,156
10,879,15547,2572.5,1225.0,False,,692.0,156
11,947,25222,2485.0,1995.0,False,,696.0,156
12,959,25003,2502.5,1977.5,False,,696.0,156
13,963,25883,2502.5,2047.5,False,,695.0,156
14,1003,25443,2502.5,2012.5,False,,696.0,156
