,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,155,23974,3745.0,1890.0,False,,509.0,343
1,199,25077,3797.5,1977.5,False,,513.0,343
2,227,24197,3797.5,1907.5,False,,510.0,343
3,239,23978,3815.0,1890.0,False,,510.0,343
4,287,23754,3745.0,1872.5,False,,509.0,343
5,291,23977,3797.5,1890.0,False,,510.0,343
6,299,23973,3727.5,1890.0,False,,509.0,343
7,303,24634,3745.0,1942.5,True,26.0,511.0,343
8,307,24638,3815.0,1942.5,False,,512.0,343
9,371,25078,3815.0,1977.5,False,,513.0,343
10,383,25297,3797.5,1995.0,False,,513.0,343
11,439,24414,3745.0,1925.0,False,,511.0,343
12,463,23757,3797.5,1872.5,False,,510.0,343
13,495,24413,3727.5,1925.0,False,,511.0,343
14,511,24417,3797.5,1925.0,False,,512.0,343
15,519,24637,3797.5,1942.5,False,,512.0,343
16,535,24633,3727.5,1942.5,False,,511.0,343
