,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,899,16174,1995.0,1277.5,False,,810.0,1023
1,903,17054,1995.0,1347.5,False,,809.0,1023
2,906,16834,1995.0,1330.0,False,,809.0,1023
3,917,15954,1995.0,1260.0,False,,810.0,1023
4,938,17714,1995.0,1400.0,False,,808.0,1023
5,951,19254,1995.0,1522.5,False,,806.0,1023
6,955,17494,1995.0,1382.5,False,,808.0,1023
7,974,19034,1995.0,1505.0,False,,806.0,1023
8,983,18374,1995.0,1452.5,False,,807.0,1023
9,990,18373,1977.5,1452.5,False,,807.0,1023
10,991,17713,1977.5,1400.0,True,31.0,808.0,1023
