,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,86,19615,612.5,1557.5,False,,1377.0,703
1,98,19834,595.0,1575.0,False,,1377.0,703
2,114,20495,612.5,1627.5,False,,1376.0,703
3,422,21155,612.5,1680.0,True,11.0,1375.0,703
4,426,20494,595.0,1627.5,False,,1376.0,703
5,462,24234,595.0,1925.0,False,,1371.0,703
6,526,23575,612.5,1872.5,False,,1372.0,703
7,566,19835,612.5,1575.0,False,,1377.0,703
8,578,21374,595.0,1697.5,False,,1375.0,703
9,746,23574,595.0,1872.5,False,,1372.0,703
10,754,24235,612.5,1925.0,False,,1371.0,703
