,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,246,21371,542.5,1697.5,False,,1368.0,703
1,390,21152,560.0,1680.0,False,,1368.0,703
2,458,24895,612.5,1977.5,False,,1370.0,703
3,462,24234,595.0,1925.0,False,,1371.0,703
4,514,25114,595.0,1995.0,True,11.0,1370.0,703
5,526,23575,612.5,1872.5,False,,1372.0,703
6,530,25775,612.5,2047.5,False,,1369.0,703
7,550,21151,542.5,1680.0,False,,1368.0,703
8,570,25115,612.5,1995.0,False,,1370.0,703
9,574,25774,595.0,2047.5,False,,1369.0,703
10,578,24235,612.5,1925.0,False,,1371.0,703
11,746,23574,595.0,1872.5,False,,1372.0,703
