,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,68,9275,612.5,735.0,False,,1180.0,560
1,76,9492,560.0,752.5,True,7.0,1179.0,560
2,80,9488,490.0,752.5,False,,1178.0,560
3,92,9278,665.0,735.0,False,,1181.0,560
4,108,9487,472.5,752.5,False,,1178.0,560
5,192,9484,420.0,752.5,False,,1177.0,560
6,196,9485,437.5,752.5,False,,1177.0,560
7,544,9268,490.0,735.0,False,,1178.0,560
8,572,9491,542.5,752.5,False,,1179.0,560
9,600,9495,612.5,752.5,False,,1180.0,560
10,688,9498,665.0,752.5,False,,1181.0,560
11,716,9494,595.0,752.5,False,,1180.0,560
12,732,9490,525.0,752.5,False,,1179.0,560
