,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,842,15287,1872.5,1207.5,False,,1625.0,343
1,890,15947,1872.5,1260.0,False,,1624.0,343
2,903,18366,1855.0,1452.5,False,,1621.0,343
3,906,15507,1872.5,1225.0,False,,1625.0,343
4,922,16827,1872.5,1330.0,True,15.0,1623.0,343
5,930,17707,1872.5,1400.0,False,,1622.0,343
6,938,16166,1855.0,1277.5,False,,1624.0,343
7,946,17706,1855.0,1400.0,False,,1622.0,343
8,950,16826,1855.0,1330.0,False,,1623.0,343
9,954,18367,1872.5,1452.5,False,,1621.0,343
10,973,17487,1872.5,1382.5,False,,1622.0,343
11,982,16167,1872.5,1277.5,False,,1624.0,343
12,990,17047,1872.5,1347.5,False,,1623.0,343
