,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,632,10853,1277.5,857.5,False,,936.0,383
1,664,11514,1295.0,910.0,False,,935.0,383
2,772,10634,1295.0,840.0,False,,936.0,383
3,788,9314,1295.0,735.0,False,,938.0,383
4,820,9973,1277.5,787.5,False,,937.0,383
5,832,9313,1277.5,735.0,False,,938.0,383
6,840,12173,1277.5,962.5,False,,934.0,383
7,844,9094,1295.0,717.5,False,,938.0,383
8,848,9974,1295.0,787.5,False,,937.0,383
9,872,10633,1277.5,840.0,True,0.0,936.0,383
10,876,11513,1277.5,910.0,False,,935.0,383
11,896,12393,1277.5,980.0,False,,934.0,383
12,968,12174,1295.0,962.5,False,,934.0,383
