,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,650,25827,1522.5,2047.5,False,,1543.0,695
1,786,25168,1540.0,1995.0,False,,1544.0,695
2,794,24507,1522.5,1942.5,False,,1545.0,695
3,834,22968,1540.0,1820.0,False,,1547.0,695
4,842,23627,1522.5,1872.5,False,,1546.0,695
5,870,24288,1540.0,1925.0,False,,1545.0,695
6,874,22747,1522.5,1802.5,False,,1547.0,695
7,878,23408,1540.0,1855.0,False,,1546.0,695
8,882,24287,1522.5,1925.0,True,14.0,1545.0,695
9,886,25167,1522.5,1995.0,False,,1544.0,695
10,890,22967,1522.5,1820.0,False,,1547.0,695
11,894,23628,1540.0,1872.5,False,,1546.0,695
12,934,24948,1540.0,1977.5,False,,1544.0,695
13,942,25828,1540.0,2047.5,False,,1543.0,695
14,954,26047,1522.5,2065.0,False,,1543.0,695
15,1018,22748,1540.0,1802.5,False,,1547.0,695
16,1022,24508,1540.0,1942.5,False,,1545.0,695
