,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,831,19268,2240.0,1522.5,False,,755.0,1023
1,835,16849,2257.5,1330.0,False,,758.0,1023
2,847,17068,2240.0,1347.5,False,,758.0,1023
3,899,17728,2240.0,1400.0,False,,757.0,1023
4,903,18608,2240.0,1470.0,False,,756.0,1023
5,906,19928,2240.0,1575.0,False,,754.0,1023
6,935,17509,2257.5,1382.5,False,,757.0,1023
7,943,16848,2240.0,1330.0,False,,758.0,1023
8,947,18388,2240.0,1452.5,True,31.0,756.0,1023
9,955,17508,2240.0,1382.5,False,,757.0,1023
10,963,19049,2257.5,1505.0,False,,755.0,1023
11,971,19048,2240.0,1505.0,False,,755.0,1023
12,987,19708,2240.0,1557.5,False,,754.0,1023
