,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,656,7779,1382.5,612.5,False,,923.0,767
1,688,7558,1365.0,595.0,False,,923.0,767
2,812,8438,1365.0,665.0,False,,922.0,767
3,816,9318,1365.0,735.0,False,,921.0,767
4,820,9979,1382.5,787.5,False,,920.0,767
5,848,7778,1365.0,612.5,False,,923.0,767
6,872,9098,1365.0,717.5,False,,921.0,767
7,876,9978,1365.0,787.5,False,,920.0,767
8,920,6898,1365.0,542.5,False,,924.0,767
9,956,9319,1382.5,735.0,False,,921.0,767
10,960,8439,1382.5,665.0,True,16.0,922.0,767
