,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,154,19838,665.0,1575.0,False,,1386.0,555
1,162,20718,665.0,1645.0,False,,1385.0,555
2,190,19619,682.5,1557.5,False,,1386.0,555
3,206,18958,665.0,1505.0,True,8.0,1387.0,555
4,226,18299,682.5,1452.5,False,,1388.0,555
5,258,20499,682.5,1627.5,False,,1385.0,555
6,422,26002,735.0,2065.0,False,,1389.0,555
7,446,20498,665.0,1627.5,False,,1385.0,555
8,618,25782,735.0,2047.5,False,,1389.0,555
9,642,18298,665.0,1452.5,False,,1388.0,555
10,742,18959,682.5,1505.0,False,,1387.0,555
11,770,19178,665.0,1522.5,False,,1387.0,555
