,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,654,19208,1190.0,1522.5,False,,1484.0,208
1,662,15909,1207.5,1260.0,False,,1488.0,208
2,670,16129,1207.5,1277.5,False,,1488.0,208
3,678,18989,1207.5,1505.0,False,,1484.0,208
4,686,17448,1190.0,1382.5,False,,1486.0,208
5,698,16788,1190.0,1330.0,False,,1487.0,208
6,706,17449,1207.5,1382.5,True,13.0,1486.0,208
7,738,18329,1207.5,1452.5,False,,1485.0,208
8,742,17668,1190.0,1400.0,False,,1486.0,208
9,838,16128,1190.0,1277.5,False,,1488.0,208
10,842,18988,1190.0,1505.0,False,,1484.0,208
11,854,16789,1207.5,1330.0,False,,1487.0,208
