,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,11,15606,3605.0,1225.0,False,,430.0,0
1,15,16679,3132.5,1312.5,False,,434.0,0
2,19,15827,3622.5,1242.5,False,,430.0,0
3,21,16460,3150.0,1295.0,False,,434.0,0
4,29,15837,3797.5,1242.5,False,,433.0,0
5,33,15833,3727.5,1242.5,False,,432.0,0
6,35,16459,3132.5,1295.0,False,,434.0,0
7,37,15610,3675.0,1225.0,False,,431.0,0
8,63,15826,3605.0,1242.5,False,,430.0,0
9,65,15831,3692.5,1242.5,False,,431.0,0
10,67,15830,3675.0,1242.5,False,,431.0,0
11,71,15834,3745.0,1242.5,False,,432.0,0
12,107,15614,3745.0,1225.0,True,25.0,432.0,0
13,127,15838,3815.0,1242.5,False,,433.0,0
14,187,15617,3797.5,1225.0,False,,433.0,0
15,217,15607,3622.5,1225.0,False,,430.0,0
16,231,15613,3727.5,1225.0,False,,432.0,0
17,619,16680,3150.0,1312.5,False,,434.0,0
