,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,831,24988,2240.0,1977.5,False,,747.0,343
1,853,14652,2310.0,1155.0,False,,744.0,343
2,903,25208,2240.0,1995.0,False,,747.0,343
3,907,26088,2240.0,2065.0,False,,746.0,343
4,910,25869,2257.5,2047.5,True,15.0,746.0,343
5,915,14653,2327.5,1155.0,False,,744.0,343
6,919,13993,2327.5,1102.5,False,,745.0,343
7,921,14433,2327.5,1137.5,False,,744.0,343
8,927,24548,2240.0,1942.5,False,,748.0,343
9,951,24328,2240.0,1925.0,False,,748.0,343
10,963,13773,2327.5,1085.0,False,,745.0,343
11,1007,25868,2240.0,2047.5,False,,746.0,343
12,1015,24329,2257.5,1925.0,False,,748.0,343
