,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,142,23547,122.5,1872.5,False,,1323.0,703
1,206,24427,122.5,1942.5,False,,1325.0,703
2,222,24204,70.0,1925.0,False,,1326.0,703
3,234,23766,105.0,1890.0,False,,1323.0,703
4,298,23987,122.5,1907.5,False,,1323.0,703
5,322,24863,52.5,1977.5,False,,1327.0,703
6,378,24203,52.5,1925.0,False,,1326.0,703
7,402,24207,122.5,1925.0,True,11.0,1325.0,703
8,490,23767,122.5,1890.0,False,,1323.0,703
9,502,24864,70.0,1977.5,False,,1327.0,703
10,506,23544,70.0,1872.5,False,,1324.0,703
