,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,782,14618,1715.0,1155.0,False,,1592.0,343
1,834,26062,1785.0,2065.0,False,,1594.0,343
2,838,24302,1785.0,1925.0,False,,1596.0,343
3,842,25182,1785.0,1995.0,False,,1595.0,343
4,874,13737,1697.5,1085.0,False,,1593.0,343
5,924,13738,1715.0,1085.0,False,,1593.0,343
6,934,24962,1785.0,1977.5,False,,1595.0,343
7,940,14397,1697.5,1137.5,False,,1592.0,343
8,942,25842,1785.0,2047.5,True,15.0,1594.0,343
9,972,13957,1697.5,1102.5,False,,1593.0,343
