,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,35,19351,3692.5,1522.5,False,,473.0,0
1,51,19130,3675.0,1505.0,False,,473.0,0
2,79,19131,3692.5,1505.0,False,,473.0,0
3,99,19120,3500.0,1505.0,False,,470.0,0
4,103,19124,3570.0,1505.0,False,,471.0,0
5,107,19116,3430.0,1505.0,False,,469.0,0
6,115,19343,3552.5,1522.5,True,25.0,471.0,0
7,119,19347,3622.5,1522.5,False,,472.0,0
8,135,19117,3447.5,1505.0,False,,469.0,0
9,139,19344,3570.0,1522.5,False,,471.0,0
10,143,19121,3517.5,1505.0,False,,470.0,0
11,219,19350,3675.0,1522.5,False,,473.0,0
12,223,19127,3622.5,1505.0,False,,472.0,0
13,227,19123,3552.5,1505.0,False,,471.0,0
14,235,19337,3447.5,1522.5,False,,469.0,0
15,251,19126,3605.0,1505.0,False,,472.0,0
16,591,19340,3500.0,1522.5,False,,470.0,0
17,607,19336,3430.0,1522.5,False,,469.0,0
